ID,star_rating,helpful_votes,total_votes,calc,cacl,vine,verified_purchase
R28AS2YZL94X5N,1,18,33,0.545454545,TRUE,N,Y
R28R99IVRNWC0E,1,27,33,0.818181818,TRUE,N,Y
R2I7NPTF3O9Y2N,1,22,33,0.666666667,TRUE,N,N
R2MIOC0EABH1ZM,1,32,33,0.96969697,TRUE,N,Y
R2MJP1VXEK9IL1,1,29,33,0.878787879,TRUE,N,Y
R2YLWIM8HHDUE9,1,19,33,0.575757576,TRUE,N,Y
R32RSP3NHZ8EY1,1,25,33,0.757575758,TRUE,N,N
R343312IQAWTZL,1,33,33,1,TRUE,N,Y
R3NIMOJ8Z8ANLQ,1,27,33,0.818181818,TRUE,N,N
R3O4M035DCD5XV,1,21,33,0.636363636,TRUE,N,Y
R3OMNZQZJMOHG3,1,21,33,0.636363636,TRUE,N,Y
R3R7KUVKRQ6K6G,1,19,33,0.575757576,TRUE,N,Y
RCU5YEXA849LJ,1,28,33,0.848484848,TRUE,N,N
RINRO907DUIXH,1,23,33,0.696969697,TRUE,N,Y
RQCT6JO10R0X3,1,20,33,0.606060606,TRUE,N,N
RUR53M7OY6D90,1,29,33,0.878787879,TRUE,N,N
R16BL0R2Q2NBI8,1,21,34,0.617647059,TRUE,N,N
R1DR8D295GXMUM,1,25,34,0.735294118,TRUE,N,N
R1GUGZDNDUCUCB,1,30,34,0.882352941,TRUE,N,N
R1KLME5EC4SI1I,1,30,34,0.882352941,TRUE,N,Y
R1S9X6NY3XVQX7,1,34,34,1,TRUE,N,Y
R1SVQXZF8JWH3P,1,29,34,0.852941176,TRUE,N,N
R1SXYJQICZGBLI,1,22,34,0.647058824,TRUE,N,N
R23U9E5ZJIRUMM,1,21,34,0.617647059,TRUE,N,N
R26YKVK9K0BMLI,1,32,34,0.941176471,TRUE,N,N
R2A26W4EUBZPCJ,1,23,34,0.676470588,TRUE,N,N
R2DLE83EUSPO8O,1,29,34,0.852941176,TRUE,N,Y
R2QYVV5F1A9V2Q,1,22,34,0.647058824,TRUE,N,N
R32QG77P3AXOPS,1,25,34,0.735294118,TRUE,N,N
R354Q4IHVY99A6,1,29,34,0.852941176,TRUE,N,Y
R3B2FL9PNG4R9B,1,24,34,0.705882353,TRUE,N,Y
R3F485I62LUM55,1,23,34,0.676470588,TRUE,N,N
R3IXKE3CMSXEEN,1,21,34,0.617647059,TRUE,N,N
R3NPRE3CZM8GHK,1,19,34,0.558823529,TRUE,N,Y
R3PLSGC5HS0GAF,1,26,34,0.764705882,TRUE,N,N
R3SHGDSJ14F85I,1,20,34,0.588235294,TRUE,N,N
R7PCML44ZVJCO,1,18,34,0.529411765,TRUE,N,Y
RABKKN7YY48J4,1,27,34,0.794117647,TRUE,N,N
RE2WHXPZK9OSN,1,20,34,0.588235294,TRUE,N,Y
RH4HYZ8PDQVT6,1,31,34,0.911764706,TRUE,N,N
ROTDF2159XHOA,1,24,34,0.705882353,TRUE,N,Y
R180363JATISKJ,1,19,35,0.542857143,TRUE,N,Y
R1JYA3ZZ0WV1C0,1,25,35,0.714285714,TRUE,N,Y
R1R7SA81T5VJLI,1,26,35,0.742857143,TRUE,N,N
R21KUVRIGTW889,1,33,35,0.942857143,TRUE,N,Y
R24OMWVQ4ORFN6,1,31,35,0.885714286,TRUE,N,N
R24W34ROE095CC,1,23,35,0.657142857,TRUE,N,N
R2CI0Y288CC7E2,1,21,35,0.6,TRUE,N,Y
R2LO5QWZSHZCHW,1,23,35,0.657142857,TRUE,N,N
R2RAWSSEWPWKEB,1,18,35,0.514285714,TRUE,N,Y
R30WCAO52KRQEQ,1,19,35,0.542857143,TRUE,N,N
R32YIO0FKARDU2,1,21,35,0.6,TRUE,N,Y
R34K3TRLM1KFZ0,1,26,35,0.742857143,TRUE,N,Y
R35MNT4NBTUEJT,1,23,35,0.657142857,TRUE,N,N
R37OZK68SEH1UT,1,28,35,0.8,TRUE,N,N
R39BYXVMD8I3J7,1,26,35,0.742857143,TRUE,N,Y
R3CJ12SBHEU516,1,22,35,0.628571429,TRUE,N,Y
R3FYAQ1BJ7GI4M,1,29,35,0.828571429,TRUE,N,N
RS4U5YA98ZB8W,1,32,35,0.914285714,TRUE,N,N
R167718577X4B4,1,25,36,0.694444444,TRUE,N,N
R1CW5FJNDP2335,1,21,36,0.583333333,TRUE,N,Y
R1FOKRWWH8BP10,1,35,36,0.972222222,TRUE,N,N
R1GKNGJ71Y0JNX,1,22,36,0.611111111,TRUE,N,Y
R1IBD2OKLQCQX9,1,31,36,0.861111111,TRUE,N,Y
R22UUH1TLGYXEQ,1,34,36,0.944444444,TRUE,N,Y
R24TCA7FQ22ZOV,1,22,36,0.611111111,TRUE,N,Y
R26YYL66S6QNAK,1,19,36,0.527777778,TRUE,N,N
R2G4M87MZLJ4XR,1,25,36,0.694444444,TRUE,N,N
R2L6068MTHL8P9,1,31,36,0.861111111,TRUE,N,N
R2LNB6Z42ICAXU,1,24,36,0.666666667,TRUE,N,N
R2M0IEM2KSBJX2,1,22,36,0.611111111,TRUE,N,N
R2MZXE77N1E5BX,1,19,36,0.527777778,TRUE,N,Y
R2QR2GSDY4PFEK,1,19,36,0.527777778,TRUE,N,Y
R30B5IVYB0WVAM,1,32,36,0.888888889,TRUE,N,Y
R3491XC1MPZT5S,1,25,36,0.694444444,TRUE,N,N
R34KFPQN4XKPQZ,1,21,36,0.583333333,TRUE,N,Y
R36DEM19NHP39C,1,24,36,0.666666667,TRUE,N,N
R3AWLE9FTBS68L,1,28,36,0.777777778,TRUE,N,N
R3E5GPLTB2KP4W,1,31,36,0.861111111,TRUE,N,Y
R3IL47O6J9GZF3,1,23,36,0.638888889,TRUE,N,Y
R3L33PK3087YJA,1,23,36,0.638888889,TRUE,N,Y
R3Q696POITVTPO,1,26,36,0.722222222,TRUE,N,N
R3ST08458QXF3R,1,36,36,1,TRUE,N,N
R3UBBDXHI6QFV1,1,30,36,0.833333333,TRUE,N,N
R5309RPKUZ1BL,1,25,36,0.694444444,TRUE,N,N
RAXCBGK1NH039,1,31,36,0.861111111,TRUE,N,Y
RCDMHIQ000PLL,1,23,36,0.638888889,TRUE,N,Y
RCESFV0OZA6D1,1,33,36,0.916666667,TRUE,N,N
RD0KEFRSSEQUS,1,21,36,0.583333333,TRUE,N,Y
RHP12ZVITXEBT,1,24,36,0.666666667,TRUE,N,Y
RKLM2619LMGMY,1,23,36,0.638888889,TRUE,N,N
RU06D7CJ9ICRN,1,21,36,0.583333333,TRUE,N,Y
R11MFN72UZA0CG,1,22,37,0.594594595,TRUE,N,Y
R12LCDX70RLSH5,1,31,37,0.837837838,TRUE,N,Y
R16SN3EKGXVYG3,1,20,37,0.540540541,TRUE,N,Y
R1AVEGG33KR19Q,1,23,37,0.621621622,TRUE,N,Y
R1BD96MYO25RM8,1,32,37,0.864864865,TRUE,N,N
R1DGVUMB0GSVVD,1,27,37,0.72972973,TRUE,N,Y
R1P3MYDFZSKGGA,1,22,37,0.594594595,TRUE,N,Y
R1SQTVQUGIJD6A,1,35,37,0.945945946,TRUE,N,N
R1W9CC8SBSIO5E,1,32,37,0.864864865,TRUE,N,N
R1YFV8IDTSYX8T,1,30,37,0.810810811,TRUE,N,Y
R255HLRY5WCPPR,1,29,37,0.783783784,TRUE,N,N
R25N0DWDRFTPIJ,1,29,37,0.783783784,TRUE,N,N
R2RVBEJ009XJDJ,1,22,37,0.594594595,TRUE,N,Y
R2WOU7OF520JOT,1,23,37,0.621621622,TRUE,N,N
R2X0HWMXZDCH1H,1,22,37,0.594594595,TRUE,N,Y
R2YOOWGDHL4YYW,1,34,37,0.918918919,TRUE,N,Y
R3279YQMPT01O,1,28,37,0.756756757,TRUE,N,Y
R3571CG1484ASM,1,31,37,0.837837838,TRUE,N,N
R35CORIKVTJJNF,1,22,37,0.594594595,TRUE,N,Y
R36RCI6KBCG76W,1,22,37,0.594594595,TRUE,N,Y
R37Y6R7CFPOOUT,1,22,37,0.594594595,TRUE,N,Y
R3HMDZYKBTXH49,1,23,37,0.621621622,TRUE,N,Y
R3J42QNV4M5XHB,1,31,37,0.837837838,TRUE,N,Y
R3S0159ZBGWD7Z,1,22,37,0.594594595,TRUE,N,N
R41SAZRYITQSI,1,36,37,0.972972973,TRUE,N,N
R9KTJL5G8NF8L,1,32,37,0.864864865,TRUE,N,Y
RA4O150423Q74,1,31,37,0.837837838,TRUE,N,N
RBDJXPHDDYXGY,1,29,37,0.783783784,TRUE,N,N
RDCUGAUD89SW9,1,28,37,0.756756757,TRUE,N,Y
R17TPNQOHR0KT3,1,35,38,0.921052632,TRUE,N,N
R1S3CKV41FAVZI,1,22,38,0.578947368,TRUE,N,Y
R29OJ18EIWDAEV,1,33,38,0.868421053,TRUE,N,Y
R2ZW1FXBXZ2EHE,1,31,38,0.815789474,TRUE,N,N
R3I871HV0NH6Z3,1,33,38,0.868421053,TRUE,N,Y
R3SQYHBYY4U660,1,20,38,0.526315789,TRUE,N,N
RJRI2KXBU0TKJ,1,32,38,0.842105263,TRUE,N,Y
RLJIX5NCWB7GK,1,21,38,0.552631579,TRUE,N,Y
RSZ3SHQ1S9KH0,1,25,38,0.657894737,TRUE,N,Y
R1LKZOZCVDG0EN,1,24,39,0.615384615,TRUE,N,Y
R1T4F8VDA70DSD,1,26,39,0.666666667,TRUE,N,Y
R1UV7TUMP631ML,1,23,39,0.58974359,TRUE,N,Y
R1WCK4G2908WRE,1,25,39,0.641025641,TRUE,N,N
R1YVX0Q49KFUK4,1,24,39,0.615384615,TRUE,N,Y
R26O7J0LNOK7W7,1,29,39,0.743589744,TRUE,N,Y
R2F9D0NAFDBCOF,1,26,39,0.666666667,TRUE,N,N
R2QJ3ITJR37WLN,1,36,39,0.923076923,TRUE,N,Y
R2TD2NNLVWQRXQ,1,33,39,0.846153846,TRUE,N,N
R2YPIJL3Z0OZMG,1,27,39,0.692307692,TRUE,N,N
R31VQ7B7XB7L6Y,1,21,39,0.538461538,TRUE,N,N
R3BYM5HZ7TTOZ4,1,30,39,0.769230769,TRUE,N,N
R3PWTL05W7D0AY,1,32,39,0.820512821,TRUE,N,N
R75CBTUDNEU5O,1,26,39,0.666666667,TRUE,N,Y
RJMPVKB1A41VU,1,21,39,0.538461538,TRUE,N,N
RT1AQKKEWNM6I,1,35,39,0.897435897,TRUE,N,N
RX15SQYM7EQEX,1,34,39,0.871794872,TRUE,N,N
R12SBEYVPCKTKB,1,39,40,0.975,TRUE,N,N
R1FCPXYS21BGSR,1,25,40,0.625,TRUE,N,Y
R1JBJOG9F2H9FC,1,21,40,0.525,TRUE,N,Y
R1Q9KRZLN17DM,1,29,40,0.725,TRUE,N,N
R1T3SB4LQ9MTSG,1,22,40,0.55,TRUE,N,N
R1ZH9J69QC5IE5,1,21,40,0.525,TRUE,N,N
R22BV8D84T02A,1,38,40,0.95,TRUE,N,Y
R24LN3CGA3VY1F,1,30,40,0.75,TRUE,N,Y
R29PVCCUKSAG7M,1,40,40,1,TRUE,N,Y
R2CF3QT889R6JN,1,27,40,0.675,TRUE,N,Y
R2HAFM00Y5ZLB6,1,28,40,0.7,TRUE,N,Y
R2HO4JRI7EW0PY,1,27,40,0.675,TRUE,N,Y
R3116879XINNBH,1,37,40,0.925,TRUE,N,N
R33RUZZD722UO4,1,23,40,0.575,TRUE,N,Y
R34BGZD1EGGXMC,1,35,40,0.875,TRUE,N,Y
R380C5P46YJU23,1,35,40,0.875,TRUE,N,N
R39P1YODOZPKLZ,1,37,40,0.925,TRUE,N,Y
R3BVJ8DO5KPZ10,1,22,40,0.55,TRUE,N,Y
R3C7KC2XDS19QO,1,33,40,0.825,TRUE,N,N
R3T7K5650QAA5V,1,26,40,0.65,TRUE,N,N
R6TBT1Y599GXM,1,33,40,0.825,TRUE,N,N
RFWI5X2CXYIZM,1,25,40,0.625,TRUE,N,Y
RH1I7H98BNG7V,1,39,40,0.975,TRUE,N,N
RHKFNI1075FFV,1,24,40,0.6,TRUE,N,N
RJN2528OYJLRZ,1,36,40,0.9,TRUE,N,Y
RK6VZFUSKL0S7,1,21,40,0.525,TRUE,N,Y
RRH6QY2RTWGVP,1,34,40,0.85,TRUE,N,N
RVOCHWKJ1EB50,1,35,40,0.875,TRUE,N,Y
RWD2QQ56M3XX6,1,24,40,0.6,TRUE,N,N
R12IM35T1I3AHK,1,25,41,0.609756098,TRUE,N,N
R18RFWXJ49VS13,1,31,41,0.756097561,TRUE,N,N
R1OCIJG4S2QKUN,1,36,41,0.87804878,TRUE,N,N
R1RS4BZCGYODN1,1,24,41,0.585365854,TRUE,N,N
R1TYFGYV61JHXY,1,41,41,1,TRUE,N,Y
R1VDO0P2UALOM5,1,28,41,0.682926829,TRUE,N,Y
R2BM6UIWKSPIYJ,1,36,41,0.87804878,TRUE,N,N
R2EKPVQB3ZZ5Q4,1,38,41,0.926829268,TRUE,N,N
R2G6ABG0GWBZ80,1,38,41,0.926829268,TRUE,N,Y
R2N96J8QKPENGZ,1,31,41,0.756097561,TRUE,N,N
R3DJKFYNSKU7S8,1,35,41,0.853658537,TRUE,N,Y
R3ISDS3AR9MZX9,1,24,41,0.585365854,TRUE,N,Y
R3JYKJRTFC6FOM,1,26,41,0.634146341,TRUE,N,N
R3KZGAJHI3ATX8,1,23,41,0.56097561,TRUE,N,N
R3Q2V26YDLYIZ5,1,23,41,0.56097561,TRUE,N,Y
R5MEWA9QB3L07,1,39,41,0.951219512,TRUE,N,N
RBK4SX59YL852,1,39,41,0.951219512,TRUE,N,N
RDENKMX97F1UU,1,21,41,0.512195122,TRUE,N,N
RNSH8RG44P0U6,1,23,41,0.56097561,TRUE,N,Y
RPXJ06I0EPIYQ,1,37,41,0.902439024,TRUE,N,Y
RQQZFZX6QU9ID,1,40,41,0.975609756,TRUE,N,Y
RUU3PDOUX3GXF,1,39,41,0.951219512,TRUE,N,N
RXCYOOKLROIXA,1,38,41,0.926829268,TRUE,N,N
RZ4BN962KB7JW,1,23,41,0.56097561,TRUE,N,Y
R15JEDS3SO3AZN,1,25,42,0.595238095,TRUE,N,N
R1BOD162FOJMWG,1,32,42,0.761904762,TRUE,N,Y
R1CNF9FQCX4GUK,1,32,42,0.761904762,TRUE,N,N
R1CPH3DPXGIXWQ,1,28,42,0.666666667,TRUE,N,N
R278LLN5FZIGPU,1,24,42,0.571428571,TRUE,N,N
R2C7ECQV5ZM9YJ,1,41,42,0.976190476,TRUE,N,N
R2JVI8034ZG9KG,1,27,42,0.642857143,TRUE,N,N
R2X9AVEF5KOT0L,1,22,42,0.523809524,TRUE,N,Y
R30PPQU9UP3SHA,1,36,42,0.857142857,TRUE,N,Y
R3G5HLBL9AN238,1,25,42,0.595238095,TRUE,N,Y
R3HYMDE0C9HM8X,1,22,42,0.523809524,TRUE,N,Y
R3LG9IN5R12RCZ,1,30,42,0.714285714,TRUE,N,Y
R4SXGKJ7F1IP7,1,25,42,0.595238095,TRUE,N,Y
R655UPI6WMUSM,1,37,42,0.880952381,TRUE,N,Y
RB93SJ5SU96E2,1,30,42,0.714285714,TRUE,N,Y
RK5ZVI79UP8MX,1,25,42,0.595238095,TRUE,N,Y
ROAVTDFEM14E,1,25,42,0.595238095,TRUE,N,Y
R19DTQQT9JTZ3L,1,25,43,0.581395349,TRUE,N,N
R1B3O12V4A0U1Z,1,43,43,1,TRUE,N,N
R1WEIBIGS9NTTR,1,29,43,0.674418605,TRUE,N,Y
R28YOUC990IST9,1,34,43,0.790697674,TRUE,N,N
R2F9ZCD3JZB6JT,1,25,43,0.581395349,TRUE,N,N
R2PU91N0V3M3V5,1,32,43,0.744186047,TRUE,N,Y
R3M8R4YBZ4528M,1,41,43,0.953488372,TRUE,N,Y
RFJI92CM4BUZ9,1,30,43,0.697674419,TRUE,N,Y
R12HHNT65V8EDW,1,34,44,0.772727273,TRUE,N,N
R1A2375ZTGCNMZ,1,23,44,0.522727273,TRUE,N,N
R1GQ3ZQ25DLY0P,1,26,44,0.590909091,TRUE,N,Y
R1S3HKN9N0RFM0,1,37,44,0.840909091,TRUE,N,N
R1VSRV1TWP8KD2,1,26,44,0.590909091,TRUE,N,Y
R29H9DZQK19AWY,1,25,44,0.568181818,TRUE,N,N
R2BDSER7IMUQ2F,1,43,44,0.977272727,TRUE,N,N
R2S0T54FY7XF6G,1,26,44,0.590909091,TRUE,N,Y
R35DV2ICYRSM3M,1,26,44,0.590909091,TRUE,N,Y
R380PP56LO8UZY,1,24,44,0.545454545,TRUE,N,Y
R39BI4SM43ANPE,1,26,44,0.590909091,TRUE,N,Y
R3N7Y1JZCNLUAR,1,30,44,0.681818182,TRUE,N,N
R3VFOFPZGX7UEZ,1,30,44,0.681818182,TRUE,N,Y
R9D5DA91BZA4U,1,34,44,0.772727273,TRUE,N,N
RAR17TJGJL63O,1,43,44,0.977272727,TRUE,N,Y
RE79I9SIQVJ9R,1,29,44,0.659090909,TRUE,N,Y
RHYUKXBWDD9PF,1,40,44,0.909090909,TRUE,N,Y
R18Y2FEHII2KD,1,24,45,0.533333333,TRUE,N,N
R1BDOM8INIAI86,1,37,45,0.822222222,TRUE,N,N
R1J0MI8E8UMX7E,1,40,45,0.888888889,TRUE,N,N
R1KTL2EAZ3EG6,1,27,45,0.6,TRUE,N,Y
R1O6YKDOP9HBTN,1,27,45,0.6,TRUE,N,Y
R29AZP4XPRR7N7,1,43,45,0.955555556,TRUE,N,N
R2GQHXJVOFJCPK,1,26,45,0.577777778,TRUE,N,Y
R2HQMBDEMVR2IO,1,24,45,0.533333333,TRUE,N,N
R2IENIN809IDWV,1,27,45,0.6,TRUE,N,Y
R2NE99LJFWPP6D,1,42,45,0.933333333,TRUE,N,Y
R3421XK2BO2IM1,1,38,45,0.844444444,TRUE,N,Y
R3560D0HP6E6IL,1,27,45,0.6,TRUE,N,Y
R36Y0NTF80A15,1,36,45,0.8,TRUE,N,Y
R388I4NV1R3TH8,1,25,45,0.555555556,TRUE,N,Y
R3LT9TXHVD3UJQ,1,39,45,0.866666667,TRUE,N,Y
R3V90H8ZYW5KYB,1,25,45,0.555555556,TRUE,N,Y
RHYS0BJMIG7HE,1,38,45,0.844444444,TRUE,N,Y
RK9ZQEDJHXVE4,1,27,45,0.6,TRUE,N,N
RUL3C0U4LM55G,1,40,45,0.888888889,TRUE,N,Y
R172I81WW5VT8I,1,30,46,0.652173913,TRUE,N,Y
R18Q2VPG20CJON,1,41,46,0.891304348,TRUE,N,N
R199OEOD9I6J31,1,35,46,0.760869565,TRUE,N,N
R1RSYI4U7M9I90,1,28,46,0.608695652,TRUE,N,Y
R21335SCK5N1LN,1,35,46,0.760869565,TRUE,N,N
R2BHPAYJ3AJZOJ,1,39,46,0.847826087,TRUE,N,N
R3AB0GEESD4LTA,1,34,46,0.739130435,TRUE,N,Y
R8FTCCXCMWLYT,1,43,46,0.934782609,TRUE,N,Y
ROP27PIWLTI9O,1,36,46,0.782608696,TRUE,N,N
RUS5KFUZUBACQ,1,44,46,0.956521739,TRUE,N,Y
R11YIZMLUD12TJ,1,40,47,0.85106383,TRUE,N,Y
R1595XJVKIMBUG,1,24,47,0.510638298,TRUE,N,Y
R19NEP4ZFVQ1QH,1,28,47,0.595744681,TRUE,N,Y
R1AVEV7QESP6JY,1,44,47,0.936170213,TRUE,N,Y
R1EJ1F5STJP8G,1,36,47,0.765957447,TRUE,N,Y
R1G1A36D3ML0BW,1,34,47,0.723404255,TRUE,N,N
R1IVQ6SQJZ1KW,1,32,47,0.680851064,TRUE,N,N
R1U8RXXZPAT2Y0,1,40,47,0.85106383,TRUE,N,Y
R1WX06IH2NF2C,1,28,47,0.595744681,TRUE,N,Y
R2GLPQ07IIN08P,1,27,47,0.574468085,TRUE,N,N
R2JAPMCWC9MO0J,1,24,47,0.510638298,TRUE,N,Y
R2M9VARAVCDKMY,1,32,47,0.680851064,TRUE,N,Y
R2RDXC3CB892TM,1,37,47,0.787234043,TRUE,N,N
R2YFUV4V6FZEYT,1,28,47,0.595744681,TRUE,N,Y
R2ZTWEY8E3MMCM,1,32,47,0.680851064,TRUE,N,N
R311TA45VRKBYX,1,44,47,0.936170213,TRUE,N,N
R32KB5U8OB02DX,1,28,47,0.595744681,TRUE,N,Y
R3491PB9MDRIA,1,28,47,0.595744681,TRUE,N,Y
R39JL3JUE0V2MK,1,28,47,0.595744681,TRUE,N,Y
R3JJ1Q08BG71UT,1,28,47,0.595744681,TRUE,N,Y
RNSKMT8CNZAAO,1,38,47,0.808510638,TRUE,N,N
RY0829OW6U3ZZ,1,28,47,0.595744681,TRUE,N,Y
R1RWSJN4YFHO0V,1,25,48,0.520833333,TRUE,N,N
R1Y46T1JMIZSIT,1,34,48,0.708333333,TRUE,N,N
R20Y7WJ72QB379,1,41,48,0.854166667,TRUE,N,Y
R2E452NTC16QG9,1,34,48,0.708333333,TRUE,N,N
R2FE7OVU4K3LAO,1,30,48,0.625,TRUE,N,N
R2O5L0SUFECJH0,1,37,48,0.770833333,TRUE,N,N
R2PVVUM4RB6369,1,34,48,0.708333333,TRUE,N,N
R344YGYLXZD0GA,1,40,48,0.833333333,TRUE,N,Y
R3G96AT7VNTWGD,1,46,48,0.958333333,TRUE,N,Y
RCUV1SVDKN3V2,1,29,48,0.604166667,TRUE,N,Y
RL9FTLC3ASM1I,1,44,48,0.916666667,TRUE,N,N
RMMWDNDHK3OJR,1,30,48,0.625,TRUE,N,Y
RSDGHVP3S5XPO,1,42,48,0.875,TRUE,N,N
R19J183EXI3G56,1,25,49,0.510204082,TRUE,N,N
R2N4A6IC9AGV06,1,27,49,0.551020408,TRUE,N,N
R2NEYBPAMJAS9Y,1,30,49,0.612244898,TRUE,N,Y
R2TFZKX2BI7BDB,1,44,49,0.897959184,TRUE,N,N
R3G3KOBWGUNJ6W,1,47,49,0.959183673,TRUE,N,Y
RABMVLWGL2CEV,1,29,49,0.591836735,TRUE,N,Y
RCIX8XVO6DSAK,1,26,49,0.530612245,TRUE,N,N
RDULMB2AJ9LOR,1,47,49,0.959183673,TRUE,N,Y
RIDYMX1WYXAV4,1,48,49,0.979591837,TRUE,N,Y
RMLQ0XGS6AYWK,1,26,49,0.530612245,TRUE,N,Y
R168ECS99S3QMZ,1,50,50,1,TRUE,N,Y
R16OF0SRV014YT,1,41,50,0.82,TRUE,N,N
R1CSXR0Y0D21HL,1,36,50,0.72,TRUE,N,N
R1LP0EAZ4HZG0Y,1,27,50,0.54,TRUE,N,Y
R2E5RBK4XZIX2L,1,44,50,0.88,TRUE,N,N
R2FMGH084DCHTI,1,37,50,0.74,TRUE,N,N
R30PDAF19Z722D,1,35,50,0.7,TRUE,N,Y
R3IU5BHONVSXLH,1,42,50,0.84,TRUE,N,Y
R78AO9M38Z0DU,1,30,50,0.6,TRUE,N,Y
RV655RSB2HJTT,1,38,50,0.76,TRUE,N,N
RYV7MQGJKLNUR,1,47,50,0.94,TRUE,N,Y
R19358F3L6KAQ2,1,50,51,0.980392157,TRUE,N,N
R19MS5IMDXXGBH,1,36,51,0.705882353,TRUE,N,N
R1F0ZFXXLVETEC,1,43,51,0.843137255,TRUE,N,Y
R1HB9WI7JVIOGW,1,34,51,0.666666667,TRUE,N,N
R1TV3O88SGCRO6,1,41,51,0.803921569,TRUE,N,N
R263DPAW6JJY35,1,30,51,0.588235294,TRUE,N,Y
R2AS19W1EUOBHR,1,51,51,1,TRUE,N,Y
R2AUWI52W6A2S,1,46,51,0.901960784,TRUE,N,Y
R2X04BN4368TSL,1,38,51,0.745098039,TRUE,N,Y
R35HXF7NLGMGVU,1,36,51,0.705882353,TRUE,N,Y
R388HBBDVKFEKH,1,32,51,0.62745098,TRUE,N,Y
R3KC1OX429JHJO,1,26,51,0.509803922,TRUE,N,N
R3KD9SNLG7V6ZT,1,39,51,0.764705882,TRUE,N,Y
R3NJX3MOZF570V,1,43,51,0.843137255,TRUE,N,Y
RXMZ3RWJ4Y88Q,1,30,51,0.588235294,TRUE,N,N
R1UC9ZOQD7UP,1,51,52,0.980769231,TRUE,N,Y
R29AY5KB6XO0O9,1,40,52,0.769230769,TRUE,N,Y
R2HJ9K6WJ18H8Y,1,31,52,0.596153846,TRUE,N,Y
R2IWQ69GT4MFBA,1,49,52,0.942307692,TRUE,N,N
R941OJ1KERX60,1,47,52,0.903846154,TRUE,N,Y
RCUA9WQNURZ6O,1,31,52,0.596153846,TRUE,N,Y
RHHX05QGSDJV7,1,44,52,0.846153846,TRUE,N,Y
RIDFPGC86I2GA,1,42,52,0.807692308,TRUE,N,N
R107SZIV61BJCM,1,43,53,0.811320755,TRUE,N,Y
R14RL8ADY0JK02,1,29,53,0.547169811,TRUE,N,N
R1IA6KAW9KPZT6,1,35,53,0.660377358,TRUE,N,Y
R1PPO34WB4X3JQ,1,32,53,0.603773585,TRUE,N,Y
R2B0R1ZYQR7KQU,1,32,53,0.603773585,TRUE,N,Y
R2HNXO2WDYSUGD,1,48,53,0.905660377,TRUE,N,N
R2X7AF2IY0SOGU,1,32,53,0.603773585,TRUE,N,Y
R2Y5P4QR70CSVJ,1,38,53,0.716981132,TRUE,N,Y
R3JTUPAC10VH0D,1,32,53,0.603773585,TRUE,N,Y
RV4RZ7GSNLSTM,1,37,53,0.698113208,TRUE,N,N
R1J49OM5MOKORT,1,38,54,0.703703704,TRUE,N,Y
R1RP9ZXQPIT0CQ,1,51,54,0.944444444,TRUE,N,Y
R1YD4KFR1GPPO1,1,47,54,0.87037037,TRUE,N,N
R2C34DVZINOT0F,1,49,54,0.907407407,TRUE,N,N
R2GHBWXFVCK1AA,1,41,54,0.759259259,TRUE,N,Y
R2INUFMB4VP4YX,1,42,54,0.777777778,TRUE,N,Y
R2YECFXEN2OKDM,1,39,54,0.722222222,TRUE,N,Y
R2ZL1VZ32RGVLU,1,30,54,0.555555556,TRUE,N,Y
R392YKD3KH9QQK,1,40,54,0.740740741,TRUE,N,Y
R3FBMW4N5T5JN0,1,52,54,0.962962963,TRUE,N,N
R3JCJLTMQM0OTF,1,33,54,0.611111111,TRUE,N,Y
R9SNE49FPLSKF,1,31,54,0.574074074,TRUE,N,N
R1CC1PEE3DGFV1,1,49,55,0.890909091,TRUE,N,N
R1ET5BPBEX34GZ,1,39,55,0.709090909,TRUE,N,N
R1WQ44WBZPKG8T,1,40,55,0.727272727,TRUE,N,N
R1YXJFLRQUDLG9,1,43,55,0.781818182,TRUE,N,Y
R22OGFJNGMHDLU,1,48,55,0.872727273,TRUE,N,N
R2AD8OTQ14D2AF,1,33,55,0.6,TRUE,N,Y
R2BVGDQ77KJKWJ,1,49,55,0.890909091,TRUE,N,Y
R37OX9C11R8LLH,1,50,55,0.909090909,TRUE,N,Y
R3VTHXAJVRWSXX,1,31,55,0.563636364,TRUE,N,Y
R5M8MTOGH6W9I,1,39,55,0.709090909,TRUE,N,N
RISHLQ38VHQC1,1,33,55,0.6,TRUE,N,Y
RJEDO0OXSTZJR,1,33,55,0.6,TRUE,N,Y
R1ZPPJ11Y7XMLC,1,47,56,0.839285714,TRUE,N,Y
R2HLSF6C80833D,1,33,56,0.589285714,TRUE,N,Y
R2KX1YVXG8CCPF,1,35,56,0.625,TRUE,N,Y
R2U3D43I8HRQVE,1,37,56,0.660714286,TRUE,N,N
R3AJQHBS5ADALC,1,32,56,0.571428571,TRUE,N,N
R3T7JBPNJNVXSA,1,37,56,0.660714286,TRUE,N,N
R3UBH2TJB9JE12,1,54,56,0.964285714,TRUE,N,Y
RKQIT9ZK8LO60,1,35,56,0.625,TRUE,N,Y
R10I43AVQYLZSR,1,52,57,0.912280702,TRUE,N,Y
R1I1CBTLLRM0ZN,1,45,57,0.789473684,TRUE,N,N
R28IYNPOJ1U34D,1,34,57,0.596491228,TRUE,N,Y
R2LDHZUX27505Q,1,36,57,0.631578947,TRUE,N,Y
